id,Id,Geography,Population,Unemployment Rate,Population Percent,Z Score,dM Score,P(D|M),P(M|D),Surprise,SignedSurprise
48123,0500000US48123,"DeWitt County, Texas",20097,0.083,6.51E-05,-0.137438834,-0.001108855,0.999115262,0.499557631,0.000637921,-0.000637921
48125,0500000US48125,"Dickens County, Texas",2444,0.06,7.92E-06,-0.832216168,-0.002341458,0.998131788,0.499065894,0.00134637,-0.00134637
48127,0500000US48127,"Dimmit County, Texas",9996,0.11,3.24E-05,0.678169341,0.003858788,0.99692114,0.49846057,0.002217505,0.002217505
48129,0500000US48129,"Donley County, Texas",3677,0.07,1.19E-05,-0.530139066,-0.001829516,0.998540258,0.499270129,0.001052212,-0.001052212
48131,0500000US48131,"Duval County, Texas",11782,0.125,3.82E-05,1.131284994,0.006988455,0.994424065,0.497212032,0.004010952,0.004010952
48133,0500000US48133,"Eastland County, Texas",18583,0.084,6.02E-05,-0.107231124,-0.000831914,0.999336229,0.499668114,0.000478651,-0.000478651
48135,0500000US48135,"Ector County, Texas",137130,0.092,0.000444152,0.134430558,0.002833113,0.997739506,0.498869753,0.001628757,0.001628757
48137,0500000US48137,"Edwards County, Texas",2002,0.067,6.48E-06,-0.620762197,-0.001580727,0.998738763,0.499369381,0.000909216,-0.000909216
48139,0500000US48139,"Ellis County, Texas",149610,0.086,0.000484574,-0.046815704,-0.001030556,0.999177736,0.499588868,0.000592894,-0.000592894
48141,0500000US48141,"El Paso County, Texas",800647,0.098,0.002593226,0.315676819,0.016075441,0.987174207,0.493587103,0.009192268,0.009192268
48143,0500000US48143,"Erath County, Texas",37890,0.071,0.000122722,-0.499931356,-0.005538247,0.995581141,0.49779057,0.00318048,-0.00318048
48145,0500000US48145,"Falls County, Texas",17866,0.095,5.79E-05,0.225053688,0.001711983,0.998634036,0.499317018,0.000984662,0.000984662
48147,0500000US48147,"Fannin County, Texas",33915,0.09,0.000109848,0.074015137,0.00077574,0.999381049,0.499690525,0.00044634,0.00044634
48149,0500000US48149,"Fayette County, Texas",24554,0.057,7.95E-05,-0.922839299,-0.008229754,0.99343368,0.49671684,0.004721013,-0.004721013
48151,0500000US48151,"Fisher County, Texas",3974,0.064,1.29E-05,-0.711385328,-0.002552222,0.997963623,0.498981812,0.001467438,-0.001467438
48153,0500000US48153,"Floyd County, Texas",6446,0.069,2.09E-05,-0.560346777,-0.002560364,0.997957127,0.498978564,0.001472115,-0.001472115
48155,0500000US48155,"Foard County, Texas",1336,0.057,4.33E-06,-0.922839299,-0.001919681,0.998468317,0.499234159,0.001104029,-0.001104029
48157,0500000US48157,"Fort Bend County, Texas",585375,0.083,0.001895979,-0.137438834,-0.005984477,0.995225107,0.497612553,0.003436121,-0.003436121
48159,0500000US48159,"Franklin County, Texas",10605,0.073,3.43E-05,-0.439515936,-0.002575904,0.997944729,0.498972364,0.00148104,-0.00148104
48161,0500000US48161,"Freestone County, Texas",19816,0.067,6.42E-05,-0.620762197,-0.004973166,0.996032004,0.498016002,0.002856617,-0.002856617
48163,0500000US48163,"Frio County, Texas",17217,0.084,5.58E-05,-0.107231124,-0.000800754,0.999361091,0.499680545,0.000460728,-0.000460728
48165,0500000US48165,"Gaines County, Texas",17526,0.068,5.68E-05,-0.590554487,-0.004449396,0.996449908,0.498224954,0.002556299,-0.002556299
48167,0500000US48167,"Galveston County, Texas",291309,0.085,0.000943525,-0.077023414,-0.002365916,0.998112274,0.499056137,0.001360421,-0.001360421
48169,0500000US48169,"Garza County, Texas",6461,0.057,2.09E-05,-0.922839299,-0.004221586,0.996631672,0.498315836,0.002425638,-0.002425638
48171,0500000US48171,"Gillespie County, Texas",24837,0.049,8.04E-05,-1.16450098,-0.010444534,0.991666619,0.495833309,0.005986147,-0.005986147
48173,0500000US48173,"Glasscock County, Texas",1226,0.052,3.97E-06,-1.07387785,-0.002139931,0.998292583,0.499146292,0.001230589,-0.001230589
48175,0500000US48175,"Goliad County, Texas",7210,0.079,2.34E-05,-0.258269675,-0.001248075,0.99900418,0.49950209,0.000717974,-0.000717974
48177,0500000US48177,"Gonzales County, Texas",19807,0.061,6.42E-05,-0.802008458,-0.00642374,0.994874632,0.497437316,0.00368768,-0.00368768
48179,0500000US48179,"Gray County, Texas",22535,0.089,7.30E-05,0.043807427,0.000374262,0.999701382,0.499850691,0.000215375,0.000215375
48181,0500000US48181,"Grayson County, Texas",120877,0.087,0.00039151,-0.016607993,-0.000328616,0.999737802,0.499868901,0.000189111,-0.000189111
48183,0500000US48183,"Gregg County, Texas",121730,0.08,0.000394273,-0.228061965,-0.004528468,0.996386817,0.498193409,0.002601646,-0.002601646
48185,0500000US48185,"Grimes County, Texas",26604,0.1,8.62E-05,0.376092239,0.003491142,0.997214477,0.498607239,0.002006529,0.002006529
48187,0500000US48187,"Guadalupe County, Texas",131533,0.067,0.000426024,-0.620762197,-0.012812748,0.989777186,0.494888593,0.00733638,-0.00733638
48189,0500000US48189,"Hale County, Texas",36273,0.064,0.000117485,-0.711385328,-0.007710744,0.993847777,0.496923889,0.004424211,-0.004424211
48191,0500000US48191,"Hall County, Texas",3353,0.089,1.09E-05,0.043807427,0.000144366,0.999884813,0.499942406,8.31E-05,8.31E-05
48193,0500000US48193,"Hamilton County, Texas",8517,0.06,2.76E-05,-0.832216168,-0.004370983,0.996512471,0.498256236,0.002511328,-0.002511328
48195,0500000US48195,"Hansford County, Texas",5613,0.055,1.82E-05,-0.983254719,-0.004192405,0.996654955,0.498327477,0.0024089,-0.0024089
48197,0500000US48197,"Hardeman County, Texas",4139,0.072,1.34E-05,-0.469723646,-0.001719847,0.998627761,0.499313881,0.000989181,-0.000989181
48199,0500000US48199,"Hardin County, Texas",54635,0.101,0.000176958,0.406299949,0.005404828,0.995687592,0.497843796,0.003104028,0.003104028
48201,0500000US48201,"Harris County, Texas",4092459,0.085,0.013255119,-0.077023414,-0.008867773,0.992924633,0.496462317,0.0050857,-0.0050857
48203,0500000US48203,"Harrison County, Texas",65631,0.087,0.000212573,-0.016607993,-0.000242143,0.999806798,0.499903399,0.000139352,-0.000139352
48205,0500000US48205,"Hartley County, Texas",6062,0.043,1.96E-05,-1.345747241,-0.005963087,0.995242173,0.497621087,0.003423869,-0.003423869
48207,0500000US48207,"Haskell County, Texas",5899,0.052,1.91E-05,-1.07387785,-0.004694007,0.996254738,0.498127369,0.00269657,-0.00269657
48209,0500000US48209,"Hays County, Texas",157107,0.068,0.000508856,-0.590554487,-0.013321631,0.989371191,0.494685595,0.007626174,-0.007626174
48211,0500000US48211,"Hemphill County, Texas",3807,0.03,1.23E-05,-1.738447474,-0.006104536,0.995129315,0.497564658,0.003504886,-0.003504886
48213,0500000US48213,"Henderson County, Texas",78532,0.085,0.000254358,-0.077023414,-0.001228417,0.999019865,0.499509933,0.000706671,-0.000706671
48215,0500000US48215,"Hidalgo County, Texas",774769,0.116,0.00250941,0.859415602,0.043051571,0.965660424,0.482830212,0.024340505,0.024340505
48217,0500000US48217,"Hill County, Texas",35089,0.085,0.00011365,-0.077023414,-0.000821122,0.999344839,0.49967242,0.000472444,-0.000472444
48219,0500000US48219,"Hockley County, Texas",22935,0.07,7.43E-05,-0.530139066,-0.004569186,0.99635433,0.498177165,0.002624996,-0.002624996
48221,0500000US48221,"Hood County, Texas",51182,0.076,0.000165774,-0.348892805,-0.004492109,0.996415828,0.498207914,0.002580795,-0.002580795
48223,0500000US48223,"Hopkins County, Texas",35161,0.065,0.000113883,-0.681177617,-0.007269267,0.994200015,0.497100008,0.004171648,-0.004171648
48225,0500000US48225,"Houston County, Texas",23732,0.103,7.69E-05,0.46671537,0.004091843,0.996735191,0.498367596,0.002351213,0.002351213
48227,0500000US48227,"Howard County, Texas",35012,0.075,0.000113401,-0.379100516,-0.004037035,0.996778921,0.498389461,0.002319771,-0.002319771
48229,0500000US48229,"Hudspeth County, Texas",3476,0.065,1.13E-05,-0.681177617,-0.002285598,0.998176358,0.499088179,0.001314279,-0.001314279
48231,0500000US48231,"Hunt County, Texas",86129,0.085,0.000278964,-0.077023414,-0.001286462,0.998973552,0.499486776,0.000740046,-0.000740046
48233,0500000US48233,"Hutchinson County, Texas",22150,0.08,7.17E-05,-0.228061965,-0.001931699,0.998458728,0.499229364,0.001110935,-0.001110935
48235,0500000US48235,"Irion County, Texas",1599,0.054,5.18E-06,-1.013462429,-0.002306384,0.998159774,0.499079887,0.00132622,-0.00132622
48237,0500000US48237,"Jack County, Texas",9044,0.064,2.93E-05,-0.711385328,-0.003850214,0.996927982,0.498463991,0.002212586,-0.002212586
48239,0500000US48239,"Jackson County, Texas",14075,0.076,4.56E-05,-0.348892805,-0.002355678,0.998120443,0.499060221,0.001354539,-0.001354539
48241,0500000US48241,"Jasper County, Texas",35710,0.119,0.000115662,0.950038732,0.010217294,0.991847921,0.49592396,0.005856448,0.005856448
48243,0500000US48243,"Jeff Davis County, Texas",2342,0.056,7.59E-06,-0.953047009,-0.002624868,0.997905661,0.49895283,0.001509163,-0.001509163
48245,0500000US48245,"Jefferson County, Texas",252273,0.108,0.00081709,0.61775392,0.017658368,0.985911393,0.492955697,0.010090853,0.010090853
48247,0500000US48247,"Jim Hogg County, Texas",5300,0.1,1.72E-05,0.376092239,0.001558231,0.998756712,0.499378356,0.000896285,0.000896285
48249,0500000US48249,"Jim Wells County, Texas",40838,0.1,0.000132271,0.376092239,0.0043254,0.996548841,0.498274421,0.002485184,0.002485184
48251,0500000US48251,"Johnson County, Texas",150934,0.091,0.000488862,0.104222847,0.002304391,0.998161364,0.499080682,0.001325076,0.001325076
48253,0500000US48253,"Jones County, Texas",20202,0.082,6.54E-05,-0.167646544,-0.001356099,0.99891799,0.499458995,0.000780083,-0.000780083
48255,0500000US48255,"Karnes County, Texas",14824,0.105,4.80E-05,0.52713079,0.003652588,0.997085663,0.498542831,0.002099184,0.002099184
48257,0500000US48257,"Kaufman County, Texas",103350,0.088,0.000334742,0.013599717,0.00024882,0.999801471,0.499900735,0.000143194,0.000143194
48259,0500000US48259,"Kendall County, Texas",33410,0.06,0.000108212,-0.832216168,-0.008657132,0.993092694,0.496546347,0.00496532,-0.00496532
48261,0500000US48261,"Kenedy County, Texas",416,0.061,1.35E-06,-0.802008458,-0.000930948,0.999257211,0.499628606,0.00053561,-0.00053561
48263,0500000US48263,"Kent County, Texas",808,0.062,2.62E-06,-0.771800748,-0.001248563,0.999003791,0.499501895,0.000718255,-0.000718255
48265,0500000US48265,"Kerr County, Texas",49625,0.06,0.000160731,-0.832216168,-0.010550816,0.991581823,0.495790911,0.0060468,-0.0060468
48267,0500000US48267,"Kimble County, Texas",4607,0.054,1.49E-05,-1.013462429,-0.003914862,0.9968764,0.4984382,0.002249678,-0.002249678
48269,0500000US48269,"King County, Texas",286,0.054,9.26E-07,-1.013462429,-0.000975417,0.99922173,0.499610865,0.000561185,-0.000561185
48271,0500000US48271,"Kinney County, Texas",3598,0.089,1.17E-05,0.043807427,0.000149547,0.999880679,0.499940339,8.61E-05,8.61E-05
48273,0500000US48273,"Kleberg County, Texas",32061,0.077,0.000103843,-0.318685095,-0.003247506,0.99740887,0.498704435,0.001866682,-0.001866682
48275,0500000US48275,"Knox County, Texas",3719,0.064,1.20E-05,-0.711385328,-0.00246898,0.998030041,0.49901502,0.001419625,-0.001419625
48277,0500000US48277,"Lamar County, Texas",49793,0.078,0.000161275,-0.288477385,-0.003663495,0.997076961,0.49853848,0.002105443,-0.002105443
48279,0500000US48279,"Lamb County, Texas",13977,0.066,4.53E-05,-0.650969907,-0.004379934,0.99650533,0.498252665,0.002516462,-0.002516462
48281,0500000US48281,"Lampasas County, Texas",19677,0.061,6.37E-05,-0.802008458,-0.006402625,0.994891479,0.49744574,0.00367559,-0.00367559
48283,0500000US48283,"La Salle County, Texas",6886,0.099,2.23E-05,0.345884529,0.001633482,0.998696671,0.499348335,0.00093954,0.00093954
48285,0500000US48285,"Lavaca County, Texas",19263,0.064,6.24E-05,-0.711385328,-0.005619097,0.995516633,0.497758316,0.003226805,-0.003226805
48287,0500000US48287,"Lee County, Texas",16612,0.069,5.38E-05,-0.560346777,-0.004110243,0.99672051,0.498360255,0.002361769,-0.002361769
48289,0500000US48289,"Leon County, Texas",16801,0.079,5.44E-05,-0.258269675,-0.0019052,0.998479871,0.499239936,0.001095707,-0.001095707
48291,0500000US48291,"Liberty County, Texas",75643,0.112,0.000245001,0.738584761,0.011560706,0.990776096,0.495388048,0.006622859,0.006622859
48293,0500000US48293,"Limestone County, Texas",23384,0.072,7.57E-05,-0.469723646,-0.004087911,0.996738328,0.498369164,0.002348958,-0.002348958
48295,0500000US48295,"Lipscomb County, Texas",3302,0.061,1.07E-05,-0.802008458,-0.002622812,0.997907301,0.498953651,0.001507982,-0.001507982
48297,0500000US48297,"Live Oak County, Texas",11531,0.076,3.73E-05,-0.348892805,-0.002132186,0.998298763,0.499149381,0.001226139,-0.001226139
48299,0500000US48299,"Llano County, Texas",19301,0.073,6.25E-05,-0.439515936,-0.003475075,0.997227297,0.498613648,0.001997307,-0.001997307
48301,0500000US48301,"Loving County, Texas",82,0.115,2.66E-07,0.829207892,0.000427337,0.999659035,0.499829517,0.000245912,0.000245912
48303,0500000US48303,"Lubbock County, Texas",278831,0.057,0.000903109,-0.922839299,-0.027732962,0.977875134,0.488937567,0.015781848,-0.015781848
48305,0500000US48305,"Lynn County, Texas",5915,0.068,1.92E-05,-0.590554487,-0.00258486,0.997937583,0.498968791,0.001486185,-0.001486185
48307,0500000US48307,"McCulloch County, Texas",8283,0.091,2.68E-05,0.104222847,0.000539829,0.999569279,0.499784639,0.000310633,0.000310633
48309,0500000US48309,"McLennan County, Texas",234906,0.071,0.00076084,-0.499931356,-0.013789772,0.988997702,0.494498851,0.007892659,-0.007892659
48311,0500000US48311,"McMullen County, Texas",707,0.078,2.29E-06,-0.288477385,-0.000436537,0.999651694,0.499825847,0.000251206,-0.000251206
48313,0500000US48313,"Madison County, Texas",13664,0.087,4.43E-05,-0.016607993,-0.000110486,0.999911845,0.499955923,6.36E-05,-6.36E-05
48315,0500000US48315,"Marion County, Texas",10546,0.118,3.42E-05,0.919831022,0.005375905,0.995710669,0.497855335,0.003087453,0.003087453
48317,0500000US48317,"Martin County, Texas",4799,0.05,1.55E-05,-1.13429327,-0.004471985,0.996431884,0.498215942,0.002569254,-0.002569254
48319,0500000US48319,"Mason County, Texas",4012,0.054,1.30E-05,-1.013462429,-0.00365332,0.997085078,0.498542539,0.002099604,-0.002099604
48321,0500000US48321,"Matagorda County, Texas",36702,0.112,0.000118875,0.738584761,0.008052762,0.993574895,0.496787447,0.004619812,0.004619812
48323,0500000US48323,"Maverick County, Texas",54258,0.136,0.000175737,1.463569805,0.019401932,0.984520469,0.492260234,0.011079249,0.011079249
48325,0500000US48325,"Medina County, Texas",46006,0.071,0.000149009,-0.499931356,-0.006102633,0.995130833,0.497565417,0.003503796,-0.003503796
48327,0500000US48327,"Menard County, Texas",2242,0.09,7.26E-06,0.074015137,0.000199452,0.99984086,0.49992043,0.000114786,0.000114786
48329,0500000US48329,"Midland County, Texas",136872,0.062,0.000443317,-0.771800748,-0.016250329,0.987034684,0.493517342,0.009291606,-0.009291606
48331,0500000US48331,"Milam County, Texas",24757,0.102,8.02E-05,0.436507659,0.003908774,0.996881258,0.498440629,0.002246185,0.002246185
48333,0500000US48333,"Mills County, Texas",4936,0.06,1.60E-05,-0.832216168,-0.003327541,0.997345012,0.498672506,0.001912625,-0.001912625
48335,0500000US48335,"Mitchell County, Texas",9403,0.087,3.05E-05,-0.016607993,-9.17E-05,0.999926871,0.499963435,5.27E-05,-5.27E-05
48337,0500000US48337,"Montague County, Texas",19719,0.078,6.39E-05,-0.288477385,-0.00230544,0.998160526,0.499080263,0.001325679,-0.001325679
48339,0500000US48339,"Montgomery County, Texas",455746,0.079,0.001476122,-0.258269675,-0.009922806,0.992082876,0.496041438,0.00568833,-0.00568833
48341,0500000US48341,"Moore County, Texas",21904,0.053,7.09E-05,-1.04367014,-0.008790724,0.992986108,0.496493054,0.005041669,-0.005041669
48343,0500000US48343,"Morris County, Texas",12934,0.156,4.19E-05,2.067724009,0.01338316,0.989322102,0.494661051,0.007661205,0.007661205
48345,0500000US48345,"Motley County, Texas",1210,0.053,3.92E-06,-1.04367014,-0.00206612,0.998351476,0.499175738,0.001188178,-0.001188178
48347,0500000US48347,"Nacogdoches County, Texas",64524,0.07,0.000208988,-0.530139066,-0.007663905,0.993885148,0.496942574,0.004397419,-0.004397419
48349,0500000US48349,"Navarro County, Texas",47735,0.084,0.00015461,-0.107231124,-0.001333334,0.998936154,0.499468077,0.000766995,-0.000766995
48351,0500000US48351,"Newton County, Texas",14445,0.124,4.68E-05,1.101077283,0.007531409,0.993990862,0.496995431,0.004321627,0.004321627
48353,0500000US48353,"Nolan County, Texas",15216,0.064,4.93E-05,-0.711385328,-0.004994072,0.996015324,0.498007662,0.002868602,-0.002868602
48355,0500000US48355,"Nueces County, Texas",340223,0.077,0.001101953,-0.318685095,-0.010578967,0.991559363,0.495779682,0.006062864,-0.006062864
48357,0500000US48357,"Ochiltree County, Texas",10223,0.063,3.31E-05,-0.741593038,-0.004267313,0.996595187,0.498297594,0.002451867,-0.002451867
48359,0500000US48359,"Oldham County, Texas",2052,0.055,6.65E-06,-0.983254719,-0.002534862,0.997977475,0.498988737,0.001457467,-0.001457467
48361,0500000US48361,"Orange County, Texas",81837,0.111,0.000265063,0.708377051,0.011532912,0.990798271,0.495399136,0.006607011,0.006607011
48363,0500000US48363,"Palo Pinto County, Texas",28111,0.091,9.10E-05,0.104222847,0.000994491,0.999206511,0.499603256,0.000572154,0.000572154
48365,0500000US48365,"Panola County, Texas",23796,0.075,7.71E-05,-0.379100516,-0.003328174,0.997344506,0.498672253,0.001912988,-0.001912988
48367,0500000US48367,"Parker County, Texas",116927,0.084,0.000378716,-0.107231124,-0.002086786,0.998334987,0.499167493,0.001200053,-0.001200053
48369,0500000US48369,"Parmer County, Texas",10269,0.048,3.33E-05,-1.19470869,-0.006890104,0.994502536,0.497251268,0.003954662,-0.003954662
48371,0500000US48371,"Pecos County, Texas",15507,0.117,5.02E-05,0.889623312,0.006304777,0.994969549,0.497484775,0.003619561,0.003619561
48373,0500000US48373,"Polk County, Texas",45413,0.103,0.000147089,0.46671537,0.005660331,0.995483733,0.497741867,0.00325043,0.00325043
48375,0500000US48375,"Potter County, Texas",121073,0.066,0.000392145,-0.650969907,-0.012890929,0.989714812,0.494857406,0.00738091,-0.00738091
48377,0500000US48377,"Presidio County, Texas",7818,0.178,2.53E-05,2.732293633,0.013749119,0.989030136,0.494515068,0.007869522,0.007869522
48379,0500000US48379,"Rains County, Texas",10914,0.085,3.53E-05,-0.077023414,-0.000457946,0.999634612,0.499817306,0.000263524,-0.000263524
